from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,upgrade_cat,ug_cost_km
119,CAF,135,CAF,37979.9190611984,46254.7368421053,258.883333333333,10.7202119765389,90,30.8364912280702,0,0,258.883333333333,30.8364912280702,48597.98828125,38130.046875,137.299636099552,867198.594234759,Upgrade: <60km/h,734228.143118762
135,CAF,155,CAF,13891.5381873812,16724.2105263158,212.558333333333,4.7208341157123,90,11.1494736842105,0,0,212.558333333333,11.1494736842105,38256.87890625,3294.62744140625,26.7756781968944,710625.639422952,Upgrade: <60km/h,601663.041378099
119,CAF,155,CAF,40193.7728994666,49445.7894736842,46.325,64.0420370948959,90,32.9638596491228,0,0,46.325,32.9638596491228,42521.68359375,39486.59765625,128.993132718141,856319.223802198,Mixed Works: 60-80km/h,460985.182146849
119,CAF,156,CAF,43589.8804296168,52118.4210526316,48.2583333333333,64.7992801897682,90,34.7456140350877,0,0,48.2583333333333,34.7456140350877,40305.3515625,41815.65234375,131.330833833745,758723.701096045,Mixed Works: 60-80km/h,408446.259090037
76,COG,136,COG,21885.2837580045,26094.7368421053,21.0166666666667,74.4972661630285,90,17.3964912280702,0,0,21.0166666666667,17.3964912280702,1379.1240234375,1127.72216796875,6.45096997355249,363170.08057463,Mixed Works: 60-80km/h,215101.998166043
147,CAF,155,CAF,47306.6410642154,61571.5789473684,57.1333333333333,64.6609347171897,90,41.0477192982456,0,0,57.1333333333333,41.0477192982456,18869.595703125,17336.931640625,46.1634811051521,655473.871519078,Mixed Works: 60-80km/h,352863.43416777
147,CAF,148,CAF,63239.3115057979,71462.1052631579,68.725,62.3896153625242,90,47.6414035087719,0,0,68.725,47.6414035087719,28084.912109375,22094.890625,49.371544749135,707700.620873861,Mixed Works: 60-80km/h,380978.834237095
147,CAF,157,CAF,75759.4500404228,93812.6315789474,86.7333333333333,64.8972854888952,90,62.5417543859649,0,0,86.7333333333333,62.5417543859649,31806.46875,30395.140625,52.9748486237646,693196.509407882,Mixed Works: 60-80km/h,373170.787564576
136,COG,158,COG,37650.7042354557,47296.8421052632,76.1666666666667,37.257906253599,90,31.5312280701754,0,0,76.1666666666667,31.5312280701754,300.453460693359,2216.64233398438,7.46655769208903,305779.188542989,Upgrade: <60km/h,338302.833028948
149,TCD,151,TCD,60044.066581938,74094.7368421053,83.5583333333334,53.2045582191242,90,49.3964912280702,0,0,83.5583333333334,49.3964912280702,18302.259765625,44830.30078125,98.6713426079666,729280.207981631,Upgrade: <60km/h,617457.242757781
151,TCD,159,TCD,49911.5532782422,57071.5789473684,47.1166666666667,72.676931096755,90,38.0477192982456,0,0,47.1166666666667,38.0477192982456,13995.9892578125,12233.3564453125,34.2294925050864,589981.487650594,Mixed Works: 60-80km/h,317606.700851902
149,TCD,159,TCD,51478.2820300388,70980,71.3583333333333,59.6818871890693,90,47.32,0,0,71.3583333333333,47.32,6537.3603515625,58168.58984375,134.774478536213,648524.413592685,Upgrade: <60km/h,549084.003508473
156,CAF,160,CAF,86840.4430274617,105869.473684211,258.233333333333,24.5985610728771,90,70.579649122807,0,0,258.233333333333,70.579649122807,18036.17578125,11419.1357421875,17.8873683113494,595162.08132979,Upgrade: <60km/h,503903.895525889
156,CAF,161,CAF,159465.263291834,197301.052631579,171.775,68.9161004680235,90,131.534035087719,0,0,171.775,131.534035087719,27454.953125,58444.16015625,48.09856862194,715199.026409524,Mixed Works: 60-80km/h,385015.475883794
148,CAF,150,CAF,20652.5321342826,23171.5789473684,19.0333333333333,73.0452576274311,90,15.4477192982456,0,0,19.0333333333333,15.4477192982456,29451.318359375,26591.5546875,163.884707612442,865599.898188228,Mixed Works: 60-80km/h,465981.278524662
137,CAF,161,CAF,139595.005103993,178678.947368421,230.7,46.4704674560263,90,119.119298245614,0,0,230.7,119.119298245614,26222.607421875,44434.39453125,40.3245252208888,677851.163381096,Upgrade: <60km/h,573913.984995994
154,TCD,162,TCD,143116.144817322,162804.736842105,166.658333333333,58.6126358949527,90,108.53649122807,0,0,166.658333333333,108.53649122807,7687.9404296875,71751.1484375,69.0495538260475,620685.964905417,Upgrade: <60km/h,525514.116953253
145,CAF,150,CAF,102777.195661381,126818.947368421,125.641666666667,60.5622087320178,90,84.5459649122807,0,0,125.641666666667,84.5459649122807,21456.0625,71304.21875,90.2626474262011,827440.23631218,Mixed Works: 60-80km/h,445438.660548056
150,CAF,157,CAF,77309.4167449654,91671.5789473684,66.9083333333333,82.20642277009,90,61.1143859649123,0,0,66.9083333333333,61.1143859649123,15307.0634765625,43184.96484375,76.2964983530295,681103.866782642,Resurfacing: 80-90km/h,161194.581805225
150,CAF,163,CAF,121765.253169292,142256.315789474,144.841666666667,58.9290301872281,90,94.8375438596492,0,0,144.841666666667,94.8375438596492,16912.61328125,97518.6015625,108.752650910913,763647.124790866,Upgrade: <60km/h,646554.565656266
159,TCD,164,TCD,44568.0629233838,48603.1578947369,46.1333333333333,63.2121995740797,90,32.4021052631579,0,0,46.1333333333333,32.4021052631579,11709.4638671875,21572.89453125,69.511338510906,710917.253411579,Mixed Works: 60-80km/h,382710.454753232
145,CAF,165,CAF,23303.7726494552,28961.052631579,25.9,67.0912416175574,90,19.3073684210526,0,0,25.9,19.3073684210526,14842.31640625,27174.599609375,139.986384798338,907995.721553942,Mixed Works: 60-80km/h,488804.363436538
141,TCD,166,TCD,127870.888650782,155967.368421053,112.758333333333,82.9920222179868,90,103.978245614035,0,0,112.758333333333,103.978245614035,17129.578125,32255.037109375,32.9292191872996,581633.920948516,Resurfacing: 80-90km/h,137653.361291149
141,TCD,167,TCD,354579.452333009,419115.789473684,369.216666666667,68.1089171717268,90,279.41052631579,0,0,369.216666666667,279.41052631579,19066.294921875,78245.2109375,27.8140627358153,609760.076859433,Mixed Works: 60-80km/h,328254.174709327
153,TCD,168,TCD,31288.5406889512,35697.8947368421,39.4916666666667,54.2360924467743,90,23.7985964912281,0,0,39.4916666666667,23.7985964912281,10403.6357421875,16555.265625,72.9037927629652,527417.552038117,Upgrade: <60km/h,446546.860725606
164,TCD,165,CAF,65274.7865586858,75578.9473684211,57.85,78.3878451530728,90,50.3859649122807,1100245.53125,5864.35725,5922.20725,5914.74321491228,11821.564453125,26155.189453125,55.0679240372456,731432.823941666,Mixed Works: 60-80km/h,393754.670221931
165,CAF,169,CAF,81749.4406250854,96655.7894736842,71.3666666666667,81.2612896088891,90,64.4371929824562,0,0,71.3666666666667,64.4371929824562,12506.67578125,26444.35546875,45.7294738793878,731407.345728594,Resurfacing: 80-90km/h,173099.7384891
164,TCD,170,CAF,113584.161203527,132500,149.775,53.0796194291437,90,88.3333333333333,1100245.53125,5864.35725,6014.13225,5952.69058333333,6674.42041015625,23835.240234375,28.597751818521,659805.954200301,Upgrade: <60km/h,558635.707889588
157,CAF,160,CAF,45727.8325980295,52582.1052631579,48.5416666666667,64.9941901965214,90,35.0547368421053,0,0,48.5416666666667,35.0547368421053,17583.26953125,14867.759765625,44.6983064838813,613647.651127024,Mixed Works: 60-80km/h,330346.98552338
166,TCD,168,TCD,200411.609102751,250003.157894737,606.375,24.7374800637959,90,166.668771929825,0,0,606.375,166.668771929825,7028.52783203125,46959.0234375,30.4546714637363,461123.296373351,Upgrade: <60km/h,390417.72426277
168,TCD,171,TCD,147546.525608759,181311.578947368,549.491666666667,19.7977428899597,90,120.874385964912,0,0,549.491666666667,120.874385964912,32030.701171875,16476.88671875,14.9085630331859,472297.294238214,Upgrade: <60km/h,399878.375788354
168,TCD,172,TCD,210181.1234632,240518.947368421,215.175,67.0669773073325,90,160.345964912281,0,0,215.175,160.345964912281,14845.0244140625,44635.94140625,28.5575934450294,536793.167608157,Mixed Works: 60-80km/h,288973.655229057
160,CAF,173,CAF,20861.6373825783,23752.6315789474,33.5583333333333,42.468077320194,90,15.8350877192982,0,0,33.5583333333333,15.8350877192982,8838.2626953125,13240.7333984375,81.8048955021409,676983.628488955,Upgrade: <60km/h,573179.472120648
173,CAF,174,CAF,65299.2243147911,79751.5789473684,78.775,60.7438240157678,90,53.1677192982456,0,0,78.775,53.1677192982456,10949.8330078125,24810.48046875,52.1803964127824,609198.451256412,Mixed Works: 60-80km/h,327951.832926368
173,CAF,175,CAF,61035.9088306722,71018.9473684211,56.9166666666667,74.8662402712492,90,47.3459649122807,0,0,56.9166666666667,47.3459649122807,5194.47119140625,20676.046875,47.0512458122881,551125.626042966,Mixed Works: 60-80km/h,296689.29535313
161,CAF,174,CAF,55347.4584051033,71115.7894736842,79.1083333333333,53.9380263573714,90,47.4105263157895,0,0,79.1083333333333,47.4105263157895,13088.908203125,26371.306640625,59.2242557259712,634903.129541637,Upgrade: <60km/h,537551.316345253
174,CAF,176,CAF,76601.2262493469,97777.8947368421,151.591666666667,38.7005025619957,90,65.1852631578947,0,0,151.591666666667,65.1852631578947,16601.568359375,7703.0166015625,13.5257115725891,552312.435585408,Upgrade: <60km/h,467624.528795645
169,CAF,170,CAF,18627.718563942,20512.6315789474,20.5583333333333,59.8666183090479,90,13.6750877192982,0,0,20.5583333333333,13.6750877192982,3551.87182617188,12565.9833984375,86.3543208426017,686036.319732505,Upgrade: <60km/h,580844.084040187
163,CAF,169,CAF,58627.39042552,64244.2105263158,52.375,73.5971862831303,90,42.8294736842105,0,0,52.375,42.8294736842105,9550.8134765625,78423.1953125,192.587270220564,762411.832967519,Mixed Works: 60-80km/h,410431.703414181
170,CAF,177,CAF,110244.369445145,125602.105263158,143.933333333333,52.3584505497184,90,83.7347368421053,0,0,143.933333333333,83.7347368421053,22286.5546875,39755.44140625,49.9666061691358,771005.033203398,Upgrade: <60km/h,652784.261445544
166,TCD,178,TCD,94812.0425218906,104968.421052632,69.9166666666667,90.0801706291951,90.0801706291951,69.9166666666667,0,0,69.9166666666667,69.9166666666667,41262.75,26478.63671875,40.6856448848958,609554.394914865,Nothing: >90km/h,0
163,CAF,175,CAF,138016.253455021,156290,161.325,58.1273826127383,90,104.193333333333,0,0,161.325,104.193333333333,14710.18359375,57103.14453125,57.688702037815,681782.003845654,Upgrade: <60km/h,577242.096589319
163,CAF,179,CAF,90554.3215294872,105086.315789474,92.65,68.0537393132048,90,70.0575438596491,0,0,92.65,70.0575438596491,33862.16796875,57902.68359375,91.6067541497711,797530.487981732,Mixed Works: 60-80km/h,429337.246030165
161,CAF,180,CAF,76129.3308094069,89178.9473684211,98.85,54.129861832122,90,59.4526315789474,0,0,98.85,59.4526315789474,40800.171875,53371.4140625,100.111937694459,788529.53505795,Upgrade: <60km/h,667621.67301573
162,TCD,172,TCD,78547.8402205649,91929.4736842105,81.3916666666667,67.7682205924353,90,61.2863157894737,0,0,81.3916666666667,61.2863157894737,37381.03125,53694.5390625,93.1080254593788,720961.678949985,Mixed Works: 60-80km/h,388117.703834741
175,CAF,176,CAF,20009.5634264212,22325.2631578947,18.1833333333333,73.6672294852622,90,14.8835087719298,0,0,18.1833333333333,14.8835087719298,6771.18017578125,6040.44091796875,38.6616762384684,572631.716270511,Mixed Works: 60-80km/h,308266.740592291
171,TCD,178,TCD,106664.892565993,129779.473684211,130.083333333333,59.8598469267339,90,86.519649122807,0,0,130.083333333333,86.519649122807,66160.6171875,18286.296875,22.6913797963621,569806.953042804,Upgrade: <60km/h,482436.553576241
171,TCD,181,TCD,218675.920728733,300415.263157895,314.858333333333,57.2477012078671,90,200.276842105263,0,0,314.858333333333,200.276842105263,46815.72265625,48779.4453125,24.5301309308078,672704.571831863,Upgrade: <60km/h,569556.53748431
180,CAF,182,CAF,83332.588925533,109140,132.275,49.5059535059535,90,72.76,0,0,132.275,72.76,15269.1328125,620528.4375,944.301191749063,1010966.5633517,Upgrade: <60km/h,855951.690304437
172,TCD,181,TCD,24579.6811321851,28210,29.0083333333333,58.3487503590922,90,18.8066666666667,0,0,29.0083333333333,18.8066666666667,37640.8515625,23707.55859375,127.606622566358,726328.336858414,Upgrade: <60km/h,614957.991873458
178,TCD,183,TCD,55974.5149467475,62046.8421052632,59.7666666666667,62.2890774062876,90,41.3645614035088,0,0,59.7666666666667,41.3645614035088,81681.0703125,21691.658203125,55.1121662679732,694047.265403281,Mixed Works: 60-80km/h,373628.777875433
177,CAF,179,CAF,88766.652710174,100500,107.716666666667,55.9801949559028,90,67,0,0,107.716666666667,67,64596.3671875,44023.03515625,71.063799334977,849295.911782108,Upgrade: <60km/h,719070.538642185
179,CAF,184,CAF,91086.6633410021,107200,102.566666666667,62.710432239194,90,71.4666666666667,0,0,102.566666666667,71.4666666666667,73644.8671875,25031.35546875,38.5764389852182,733437.051080417,Mixed Works: 60-80km/h,394833.612498291
177,CAF,185,CAF,55709.4309164886,60285.2631578947,52.5416666666667,68.8428064610376,90,40.1901754385965,0,0,52.5416666666667,40.1901754385965,38068.546875,38530.9453125,98.9209780232634,843272.251813542,Mixed Works: 60-80km/h,453961.562226289
177,CAF,186,CAF,61008.1686890916,66178.9473684211,57.6666666666667,68.8567082446,90,44.119298245614,0,0,57.6666666666667,44.119298245614,54081.4921875,29451.580078125,69.6756103316752,811747.402230145,Mixed Works: 60-80km/h,436990.684867227
181,TCD,187,TCD,296300.779654504,383153.684210526,329.233333333333,69.8265294703804,90,255.435789473684,0,0,329.233333333333,255.435789473684,16069.4677734375,87850.828125,34.4615850550511,635211.35604801,Mixed Works: 60-80km/h,341955.446672512
182,CAF,188,CAF,162695.951617049,194311.578947368,166.325,70.0958649441882,90,129.541052631579,0,0,166.325,129.541052631579,41751.640625,900938.5625,741.119550870698,1126137.04633167,Mixed Works: 60-80km/h,606237.109941884
182,CAF,189,CAF,352231.177947547,499014.210526316,525.366666666667,56.9903926747902,90,332.676140350877,0,0,525.366666666667,332.676140350877,22167.44921875,952220,293.354966248017,979925.928669523,Upgrade: <60km/h,829670.619606864
181,TCD,185,CAF,164122.941096033,198895.789473684,201.941666666667,59.0950226637447,90,132.597192982456,1100245.53125,5864.35725,6066.29891666667,5996.95444298246,24171.85546875,103836.921875,81.8378413501182,772367.988318077,Upgrade: <60km/h,653938.230109305
185,CAF,186,CAF,53996.5901669218,60517.8947368421,44.275,82.0118279889447,90,40.3452631578947,0,0,44.275,40.3452631578947,41087.94921875,18106.193359375,46.6689523246293,748879.308092433,Resurfacing: 80-90km/h,177234.769581875
167,TCD,183,TCD,165025.675215482,253387.894736842,199.683333333333,76.1369185420776,90,168.925263157895,0,0,199.683333333333,168.925263157895,64561.4609375,70759.5546875,43.9289304159388,790047.111654154,Mixed Works: 60-80km/h,425308.695107152
183,TCD,187,TCD,215177.459567885,275105.263157895,342.041666666667,48.2582018452148,90,183.40350877193,0,0,342.041666666667,183.40350877193,60095.63671875,51164.37890625,29.0279156772744,696156.912569187,Upgrade: <60km/h,589412.852641911
186,CAF,190,CAF,48215.27288125,52106.3157894737,62.1916666666667,50.2700621310747,90,34.7375438596491,0,0,62.1916666666667,34.7375438596491,41458.453125,37532.5625,112.09327933043,815088.720548542,Upgrade: <60km/h,690108.450064432
184,CAF,188,CAF,65893.2347656255,75002.1052631579,50.0583333333333,89.8976457291055,90,50.0014035087719,0,0,50.0583333333333,50.0014035087719,15362.0146484375,47346.93359375,101.422094033808,659857.846034096,Resurfacing: 80-90km/h,156166.356894736
184,CAF,190,CAF,75286.8308695024,84908.4210526316,60.6166666666667,84.0446290320247,90,56.6056140350877,0,0,60.6166666666667,56.6056140350877,17469.26171875,62244.234375,116.760240138753,751405.053580827,Resurfacing: 80-90km/h,177832.529347462
184,CAF,191,CAF,117310.911458132,138445.263157895,113.891666666667,72.9352377798231,90,92.2968421052632,0,0,113.891666666667,92.2968421052632,8476.75,39627.984375,46.6196720961072,589141.218382286,Mixed Works: 60-80km/h,317154.355895796
188,CAF,191,CAF,99767.5031194926,114972.631578947,99.4666666666667,69.3534640891774,90,76.6484210526316,0,0,99.4666666666667,76.6484210526316,6309.29150390625,48240.15234375,68.5119350303216,604928.852686257,Mixed Works: 60-80km/h,325653.365696101
190,CAF,192,CAF,213320.534737634,270445.789473684,260.675,62.2489589274808,90,180.297192982456,0,0,260.675,180.297192982456,9432.7646484375,134331.515625,76.1641077639954,786671.519448981,Mixed Works: 60-80km/h,423491.501303367
167,TCD,193,TCD,136536.297289535,152915.789473684,134.766666666667,68.0802426546207,90,101.943859649123,0,0,134.766666666667,101.943859649123,26992.537109375,47604.65234375,48.5231854114573,725590.851981489,Mixed Works: 60-80km/h,390609.741983367
191,CAF,192,CAF,77078.858112854,87320.5263157895,98.6083333333333,53.1317323986888,90,58.2136842105263,0,0,98.6083333333333,58.2136842105263,12069.87109375,85111.65625,157.76745951764,834546.329443679,Upgrade: <60km/h,706582.558928981
187,TCD,194,TCD,179882.066883464,224627.368421053,253.058333333333,53.2590329183515,90,149.751578947368,0,0,253.058333333333,149.751578947368,40958.015625,49417.4375,36.2163504815812,763109.450324661,Upgrade: <60km/h,646099.334608212
189,CAF,192,CAF,172333.61397231,219603.684210526,169.708333333333,77.6403892126585,90,146.402456140351,0,0,169.708333333333,146.402456140351,22929.71875,130061.2578125,96.6818692703569,921967.939035113,Mixed Works: 60-80km/h,496326.073847235
193,TCD,194,TCD,188899.683802347,218279.473684211,324.3,40.3847314864404,90,145.519649122807,0,0,324.3,145.519649122807,66408.4609375,80310.15625,59.1509425471512,853819.169414634,Upgrade: <60km/h,722900.230104391
193,TCD,195,SDN,271259.876360061,380816.842105263,651.358333333333,35.0790177341951,90,253.877894736842,1524375,6783,7434.35833333333,7036.87789473684,55104.88671875,220991.09375,88.2791458193418,883624.135297236,Upgrade: <60km/h,748135.101218327
194,TCD,195,SDN,131435.990316988,164098.947368421,276.775,35.5737940280201,90,109.399298245614,1524375,6783,7059.775,6892.39929824561,55328.890625,60360.73046875,60.5080354189634,717558.491194444,Upgrade: <60km/h,607532.855877963
189,CAF,196,CAF,122197.686147092,153475.789473684,102.075,90.2135426737306,90.2135426737306,102.075,0,0,102.075,102.075,25645.8046875,69315.890625,74.4161619477928,770568.665409719,Nothing: >90km/h,0
195,SDN,196,CAF,820247.828754774,1203778.94736842,1676.8,43.0741512655685,90,802.519298245614,1392433.03125,5873.35725,7550.15725,6675.87654824561,21042.994140625,172047,18.6028682424418,818190.445656681,Upgrade: <60km/h,692734.577322655
6,CMR,13,CMR,115522.201483867,151791.578947368,203.791666666667,44.6902215670028,90,101.194385964912,0,0,203.791666666667,101.194385964912,120725.6796875,226725.171875,266.437517593748,1185603.93492615,Upgrade: <60km/h,1003811.3315708
65,CMR,85,CMR,113298.682608184,154152.631578947,140.333333333333,65.9084885610702,90,102.768421052632,0,0,140.333333333333,102.768421052632,6467.021484375,37413.20703125,42.5758669065544,441175.233958271,Mixed Works: 60-80km/h,237499.334280869
75,CMR,92,CMR,136120.407297747,195501.052631579,196.441666666667,59.7127043205094,90,130.334035087719,0,0,196.441666666667,130.334035087719,24647.2578125,52195.5234375,46.8580246258328,584121.668324335,Upgrade: <60km/h,494556.345847936
131,TCD,149,TCD,93777.4881109113,107665.263157895,87.925,73.470751088697,90,71.7768421052632,0,0,87.925,71.7768421052632,5802.34765625,115978.78125,173.37384883599,680195.84166025,Mixed Works: 60-80km/h,366172.094760434
162,TCD,164,TCD,162556.181781937,187983.157894737,154.991666666667,72.7715864746548,90,125.322105263158,0,0,154.991666666667,125.322105263158,5150.74072265625,135904.09375,118.754757741676,636137.151569614,Mixed Works: 60-80km/h,342453.833261642
176,CAF,182,CAF,123275.279848665,143724.736842105,138.55,62.2409542441452,90,95.8164912280702,0,0,138.55,95.8164912280702,24328.849609375,897955.875,1018.87067580788,1082835.31311144,Mixed Works: 60-80km/h,582926.343558327
