lon,lat,iso3c,city_country,city_port,population,IWI,gdp,wealth,gdp_other,SPAM_TOTAL,SPAM_TOP80,port_locode,port_name,port_status,outflows,product
17.101301,5.319309,CAF,yaloke - CAF,TRUE,35501.7868147301,26.5259285843724,53673326.843993,941717.861665142,45273819.2046412,8180.52074022413,7826.50384443114,"","","",0,1
17.205019,4.74122,CAF,"",FALSE,0,13.0244360688467,1277180.5126207,0,0,1373.77315871001,1190.05287229311,"","","",0,1
17.65002,5.266678,CAF,bossembele - CAF,TRUE,19662.2057171484,22.0822776491881,22850109.906419,434186.285841525,20873843.6494832,1841.44787071371,1841.44787071371,"","","",0,1
17.7726898,5.1345501,CAF,"",FALSE,0,17.7698310823402,1277124.40749502,0,0,1190.00059458818,1190.00059458818,"","","",0,1
18.2916088,7.3076496,CAF,batangafo - CAF,FALSE,24168.1195043441,17.9823599451769,61859043.2184073,434599.824125167,20893724.8243552,44013.1882323701,38170.7161497549,"","","",0,1
18.2176304,11.9814501,TCD,bitkine - TCD,FALSE,46508.8617763549,15.3733590572387,64262446.6187905,714997.431431387,34374058.0487342,38123.1444285795,27849.4404780909,"","","",0,1
18.2746792,6.5095301,CAF,bouca - CAF,FALSE,20956.4544739038,15.3015246549281,41908136.2351923,320665.704812316,15416253.3554704,29233.0379094984,24684.6401130679,"","","",0,1
17.987963,3.870437,CAF,m'baiki - CAF,TRUE,21884,20.8345698185941,66893289.5644,455943.725910113,21919849.5161229,43984.1344667197,41905.4088106405,"","","",0,1
18.383302,9.145562,TCD,sarh - TCD,TRUE,168098.790637949,34.3417178582071,296660244.857621,5772801.24039426,277531913.008221,21314.0750492344,17823.4212271561,"","","",0,4
18.555526,4.361532,CAF,bangui - CAF,TRUE,1606979.16357876,45.3434548668945,3515457176.92224,72865987.1757733,3503089050.18593,11627.1591613066,11524.3887625783,"","","",0,20
18.6884,12.18514,TCD,mongo - TCD,TRUE,69641.5173528425,31.2443384320176,138287570.310415,2175903.13709144,104608236.973759,43807.5342736754,31381.7717841319,"","","",0,2
19.0769901,6.3214898,CAF,dekoa - CAF,FALSE,21091.5389695313,22.6355394909581,58151911.1208544,477418.363269907,22952259.422412,35470.1362080753,32798.3759488261,"","","",0,1
18.6201801,7.6882896,CAF,kabo - CAF,FALSE,21579.479977971,16.4783359467086,24974241.8380591,355593.920632278,17095454.5180963,8427.11715851558,7341.30640708643,"","","",0,1
18.8422203,7.2554598,CAF,"",FALSE,0,14.7397266524184,21271879.7476499,0,0,22960.5109865067,19820.7389970428,"","","",0,1
20.283433,11.043288,TCD,am timan - TCD,TRUE,116217.744045544,22.1056807662148,208108604.515765,2569072.34924045,123510152.879009,99700.6622177325,78827.2521910696,"","","",0,4
19.07827,5.7289,CAF,sibut - CAF,FALSE,32551.9502295004,21.8986018529994,63575376.846047,712842.197614481,34270443.5054167,28440.8355388673,27305.7878269804,"","","",0,1
21.7223091,4.6208501,CAF,dimbi - CAF,FALSE,12181.4135896359,15.2712507673484,23753994.9851182,186025.421628115,8943316.94141019,15936.4493568979,13800.3123069554,"","","",0,1
19.187438,6.989613,CAF,kaga-bandoro - CAF,TRUE,65652.4645163909,16.9942853847015,97618593.8399478,1115716.71820053,53638949.6680991,46423.9661953108,40979.4084328318,"","","",0,2
19.9792404,5.76651,CAF,grimari - CAF,FALSE,23421.356470395,18.0342218725702,57765562.9043305,422385.939143662,20306532.7969456,40417.7367513377,34903.6224183653,"","","",0,1
20.675951,5.768074,CAF,bambari - CAF,TRUE,96147.3172368317,38.7566567523092,206472892.300263,3726348.57180326,179147108.068003,29288.0139650127,25461.6537693137,"","","",0,2
20.832372,13.829383,TCD,abeche - TCD,TRUE,194141.797886032,33.1725202717307,327864782.574953,6440172.72596463,309616316.639071,36294.6624113895,17003.5786541858,"","","",0,4
21.409856,12.226433,TCD,goz beida - TCD,TRUE,50797.8058074734,24.5368638257424,86533917.0127704,1246418.84374448,59922556.0882598,39939.4099605902,24795.9675166508,"","","",0,2
22.6137085,12.1152802,SDN,"",FALSE,0,15.011962030373,16531159.5233486,0,0,24775.8364692203,15403.4247145916,"","","",0,1
22.818282,4.741398,CAF,bangassou - CAF,TRUE,60303.9198865452,21.9243955216003,76169201.6012344,1322126.99109552,63562284.2011241,13642.8476321939,11746.8894291051,"","","",0,2
