from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,sp_distance,distance,duration,from_ctry,to_ctry,border_dist,border_time,total_dist,total_time,rugg,pop_wpop,pop_wpop_km2,cost_km,speed_kmh,speed_kmh_imp,duration_imp,MA_100_min_speed,MA_100_min_speed_perc,MA_100_min_speed_bt,MA_100_min_speed_bt_perc,MA_100_min_speed_bt_ratio,MA_100_min_speed_bt_perc_ratio,total_time_imp,upgrade_cat,ug_cost_km,MA_gain_pusd,MA_gain_pusd_bt,consensus,MA_gain_pusd_cons
74,84,38,0.723513697975811,0.460784683947789,0.0104675262861917,-0.140553242155182,41823.8499592254,59746.3157894737,53.4416666666667,GAB,GAB,0,0,59746.3157894737,53.4416666666667,13371.984375,63727.35546875,183.848828698828,523879.948377341,67.0783523599268,100,35.8477894736842,19816826607.1124,0.0479518743507157,11734136874.9865,0.0650468755311717,0.80308902801251,1.35650329443693,35.8477894736842,Mixed Works,282022.038876468,0.563686088261707,0.452690112726268,FALSE,0.508188100493988
82,86,3,0.794560655949593,0.579268834379247,0.0132473377612444,-0.0998729435935486,100967.085229642,121094.736842105,173.95,NGA,NGA,0,0,121094.736842105,173.95,114585.9375,414965.125,532.244704832865,741811.170112363,41.7688083387543,100,72.6568421052632,19816943841.8691,0.0485437500089114,11727211170.769,0.00598663747928274,0.0730117028080332,0.123324577894863,72.6568421052632,Upgrade,628066.790695134,0.126423593684901,0.00923040185004555,FALSE,0.0678269977674734
82,87,1,1.92981817256853,1.29602978397197,0.0306669926716114,0.285516391717542,100676.839666467,135449.473684211,211.483333333333,NGA,CMR,1944034.6875,7592.57175,2079484.16118421,7804.05508333333,154332.46875,432221.1875,527.739491198904,768244.178651577,38.4284108490155,100,81.2696842105263,19838084109.5403,0.155273274594769,11733855049.9067,0.0626435594526242,0.23884851986307,0.403440705531011,7673.84143421053,Upgrade,642048.705320755,0.35365298055321,0.0844694909502974,FALSE,0.219061235751754
83,88,140,46.4886527584571,32.0191692277277,0.749580833477751,1.66734696050776,98765.9797824269,130555.263157895,181.05,CMR,CMR,0,0,130555.263157895,181.05,64517.84765625,197636.703125,244.169133053248,648149.260386479,43.2660358435443,100,78.3331578947369,19895512051.7421,0.445206073198934,11785347604.8724,0.50175595274371,0.667228046356683,1.1270195600398,78.3331578947369,Upgrade,548766.373793886,1.23084994575031,0.821257604661206,FALSE,1.02605377520576
83,89,114,37.5992212731213,26.8903179974593,0.624206874498495,1.57517885023914,80185.0819600295,100548.421052632,92.1333333333333,CMR,CMR,0,0,100548.421052632,92.1333333333333,88001.9609375,273807.78125,453.220805118024,708950.040933821,65.4801584279077,100,60.329052631579,19847650835.5642,0.203572195699242,11753488942.4618,0.23007525040688,0.669105010662293,1.13018995357693,60.329052631579,Mixed Works,381651.438702707,1.05075679920717,0.703066639336987,FALSE,0.876911719272076
62,90,34,16.8928768286856,12.4802366878154,0.287616002637678,1.22770361549362,27725.356406631,31277.8947368421,34.0833333333333,CMR,CMR,0,0,31277.8947368421,34.0833333333333,9185.8466796875,27330.095703125,133.882264773737,544254.102460834,55.0613305880839,100,18.7667368421053,19840445982.6653,0.167197513194095,11754869229.4361,0.241845905740279,0.856350913845546,1.44646831833872,18.7667368421053,Upgrade,460801.806750174,2.2977566607111,1.96768601619464,TRUE,2.13272133845287
85,90,51,2.31354348201654,1.42333793326547,0.0325720233061374,0.364277666283457,40608.7263856981,51587.3684210526,53.3166666666667,CMR,CMR,0,0,51587.3684210526,53.3166666666667,8329.375,27854.396484375,87.1590570527201,464761.379852942,58.053931327224,100,30.9524210526316,19905002145.5223,0.493118105969215,11770804956.0935,0.377740795322046,0.453508865234496,0.766024996343631,30.9524210526316,Upgrade,393497.968275491,4.81161629976044,2.18211064804816,TRUE,3.4968634739043
85,91,158,29.5118401038815,22.2802145392019,0.478317478420613,1.46999628920336,79610.7343716129,102222.105263158,117.466666666667,CMR,CMR,0,0,102222.105263158,117.466666666667,12160.3095703125,13597.1298828125,22.8237005800524,435159.022628046,52.2133341298763,100,61.3332631578947,19866202593.53,0.297233275999753,11764238284.1632,0.321742272250813,0.640845790830715,1.08245710769975,61.3332631578947,Upgrade,368434.639158411,1.56321264548389,1.0017782440317,TRUE,1.2824954447578
77,84,124.142857142857,7.99054689791922,4.27143619814177,0.0988874771865215,0.902576504798368,20858.5449823587,30384.7368421053,27.4416666666667,GAB,GAB,0,0,30384.7368421053,27.4416666666667,22007.02734375,24851.380859375,156.861390366736,612550.73528953,66.434893793853,100,18.2308421052632,19816913998.6495,0.0483930824447754,11734930945.1879,0.0718184576909531,0.878608960781647,1.48406454110275,18.2308421052632,Mixed Works,329756.479164196,0.956666080658595,0.8405353909425,FALSE,0.898600735800548
80,88,189.714285714286,56.6169847163906,38.8266828812479,0.904313755396274,1.75294673617173,128827.464151524,161038.947368421,193.975,CMR,CMR,0,0,161038.947368421,193.975,69620.9765625,96942.9609375,100.907986455558,607065.238334962,49.8122791189858,100,96.6233684210526,19900781135.3386,0.471807760368015,11781569680.2832,0.469538994211161,0.589181938599065,0.995191333531512,96.6233684210526,Upgrade,513981.901790268,1.12904756076279,0.665214430620764,FALSE,0.897130995691775
80,92,49,6.33191840251252,4.51262439300398,0.104838988704229,0.801535309606793,119869.261065932,167551.052631579,151.566666666667,CMR,CMR,0,0,167551.052631579,151.566666666667,30213.60546875,111270.171875,115.965113793499,555671.277826014,66.3276654358571,100,100.530631578947,19833900239.3449,0.134150435290037,11740626210.5023,0.120385897863518,0.531283550582006,0.897394761360557,100.530631578947,Mixed Works,299136.37122967,0.530153473959931,0.281661819998817,FALSE,0.405907646979374
80,93,70,11.715191129415,8.23042418870031,0.192757114731321,1.06874937835963,200113.709347329,261192.105263158,280.858333333333,CMR,CMR,0,0,261192.105263158,280.858333333333,46334.7109375,136851.15625,84.0722764288758,569311.04908177,55.7986872947434,100,156.715263157895,19887427776.8415,0.404391508776714,11740894141.3432,0.12267072822143,0.179589836555253,0.303346449069887,156.715263157895,Upgrade,482016.688222565,0.636217798412348,0.114258250430416,FALSE,0.375238024421382
68,94,18,1.0869802293917,0.762530010970224,0.0170244109773833,0.0362216449656201,108700.178403831,141032.631578947,164.183333333333,NGA,NGA,0,0,141032.631578947,164.183333333333,18374.73046875,179817.0625,198.809511715412,547857.667028604,51.5396887305056,100,84.6195789473684,19808125181.3349,0.00402153955543216,11726534600.9587,0.000217061880336544,0.0319546493157042,0.0539748216683196,84.6195789473684,Upgrade,463852.824750884,0.0121763868215739,0.000389092170815757,FALSE,0.00628273949619485
81,94,7,0.357950706304176,0.246120517710177,0.00499087759111182,-0.446176776300475,78361.8150655863,87499.4736842105,86.7333333333333,NGA,NGA,0,0,87499.4736842105,86.7333333333333,18121.048828125,130120.0625,237.416509294285,555219.154393267,60.5299971681702,100,52.4996842105263,19809922266.1374,0.0130943672793205,11726537551.1159,0.000242219897983453,0.0109513620888694,0.0184980223035277,52.4996842105263,Mixed Works,298892.978115041,0.0991720457564988,0.00108606898217334,FALSE,0.0501290573693361
94,95,25,1.44493093569588,1.0086505286804,0.0220152885684951,0.15984708933271,147770.275734631,237108.421052632,753.116666666667,NGA,TCD,1452589.375,6745.07175,1689697.79605263,7498.18841666667,19759.66015625,140285.65625,99.0493482852384,521099.434649501,18.8901745145611,100,142.265052631579,19816645979.4133,0.0470399507766173,11726776869.0951,0.00228304872607055,0.0287336740971902,0.0485342498956315,6887.33680263158,Upgrade,441197.521336577,0.08906615890847,0.00255919798316453,FALSE,0.0458126784458173
90,96,74.5,8.06740709575122,5.49101878810313,0.126137535344855,0.906733972770097,114339.713959145,168849.473684211,149.541666666667,CMR,CMR,0,0,168849.473684211,149.541666666667,9278.234375,50368.9609375,50.864357759272,450058.07583358,67.7467935651332,100,101.309684210526,19959172065.4788,0.766602334917121,11756107170.1131,0.252402676399166,0.194924602699929,0.329248509824137,101.309684210526,Mixed Works,242281.264157077,3.71173107101848,0.723507704347259,FALSE,2.21761938768287
90,91,33,3.20057038364496,2.36515078550721,0.0519206279622063,0.505227382193431,60808.6465577754,74508.9473684211,64.15,CMR,CMR,0,0,74508.9473684211,64.15,7188.880859375,28376.251953125,65.3843133996331,445742.220426666,69.6888050211265,100,44.7053684210526,19842768074.4841,0.178920910443625,11753421257.2132,0.229498051790245,0.759382777721261,1.28267876136566,44.7053684210526,Mixed Works,239957.895329688,1.98218202912722,1.50523489522779,TRUE,1.7437084621775
88,97,48,6.64157589192994,4.78007416877696,0.105710932417339,0.822271139603945,50376.7679885985,58821.052631579,59.75,CMR,CMR,0,0,58821.052631579,59.75,40102.08984375,11899.998046875,32.7958794915625,517299.802627335,59.0671658225061,100,35.2926315789474,19817167227.4323,0.0496715424913585,11729959778.3224,0.0294259024715471,0.350723595064944,0.592409677566715,35.2926315789474,Upgrade,437980.49955781,0.381896771506661,0.133940208646512,FALSE,0.257918490076586
81,86,3,0.794560655949593,0.579268834379247,0.0132473377612444,-0.0998729435935486,65751.7576303769,83036.8421052632,133.958333333333,NGA,NGA,0,0,83036.8421052632,133.958333333333,15738.810546875,92389.75,181.073716732912,533539.403445457,37.1922403208644,100,49.8221052631579,19813993814.9996,0.0336501370143738,11726667746.2851,0.00135248355439543,0.0237951252847054,0.0401925125540414,49.8221052631579,Upgrade,451730.028250487,0.17768998820662,0.00422815553121436,FALSE,0.0909590718689172
86,98,2,0.678709943601077,0.497640226307812,0.0115995323778373,-0.168315788027564,41919.3942758104,50805.2631578947,77.325,NGA,NGA,0,0,50805.2631578947,77.325,14157.6025390625,60379.46875,194.120881638495,529911.61358321,39.4221246618,100,30.4831578947369,19813225754.6586,0.029772479629897,11726599948.3666,0.000774324123176129,0.0153975145199426,0.0260080494739365,30.4831578947369,Upgrade,448658.499500451,0.258711842526985,0.00398351935179036,FALSE,0.131347680939388
77,99,113.5,23.4718070348479,14.9620122585866,0.3469389872535,1.37054652611555,230058.921538383,319517.894736842,296.183333333333,GAB,COG,2297986.25,7923.99975,2617504.14473684,8220.18308333333,17788.8671875,15337.68359375,7.63385323311065,417834.257753043,64.7270508723556,100,191.710736842105,19819555310.7143,0.0617281066433106,11726850076.656,0.00290733989369851,0.027884039611349,0.047099126342855,8115.71048684211,Mixed Works,224934.108757055,0.17012116998979,0.00474366544272433,FALSE,0.0874324177162572
81,98,6,0.24209999395566,0.164491909638742,0.00334307220770466,-0.616005221400991,47932.1895214702,52807.3684210526,56.6416666666667,NGA,NGA,0,0,52807.3684210526,56.6416666666667,16057.6982421875,61998.93359375,182.567282128253,535196.724414878,55.9383629000411,100,31.6844210526316,19814047742.4047,0.0339223968738089,11726765857.4404,0.00218914478118393,0.0382059315988504,0.0645339062958178,31.6844210526316,Upgrade,453133.226671263,0.280796702634207,0.0107280996140253,FALSE,0.145762401124116
81,100,7,12.3445322099282,8.6631737122099,0.20795406722057,1.09147463720063,99592.2804174002,132749.473684211,214.266666666667,NGA,CMR,1944034.6875,7592.57175,2076784.16118421,7806.83841666667,26641.5703125,259823.296875,303.237631794215,593675.505333783,37.1731569121934,100,79.6496842105263,19884158050.5412,0.387883849602999,11730776774.3838,0.0363929891911363,0.0555467777805367,0.0938244508720451,7672.22143421053,Upgrade,502645.261182603,1.15141850192712,0.063957587658944,FALSE,0.60768804479303
89,101,9,2.38769475559692,1.89308994697819,0.0416392723541973,0.377978805525511,40222.8354219008,49231.5789473684,42.225,CMR,CMR,0,0,49231.5789473684,42.225,57684.5625,53644.5390625,171.6858829493,692907.447824852,69.9560624474152,100,29.5389473684211,19820818038.9153,0.0681031621850625,11736312605.0562,0.0836008206338779,0.726751777340831,1.22756151038482,29.5389473684211,Mixed Works,373015.176079045,0.734552631033331,0.533837430153857,FALSE,0.634195030593594
87,89,78,31.1895077586133,22.2193128855122,0.517023892213518,1.49400852065631,100431.598917363,120860,110.25,CMR,CMR,0,0,120860,110.25,62343.39453125,252752.953125,338.176900106763,663544.324939533,65.774149659864,100,72.516,19832079687.7047,0.124959132035674,11741806847.5691,0.130454001269498,0.618062286203799,1.04397333067467,72.516,Mixed Works,357208.028259115,0.573310777344763,0.354341769750982,FALSE,0.463826273547873
89,102,24,2.50465657499152,1.92274569019124,0.0427898399417037,0.398748186167008,93051.4712708397,115614.736842105,132.925,CMR,TCD,1723632.8125,7621.5,1839247.54934211,7754.425,14506.03125,111870.0078125,166.680125575359,524657.180805165,52.1864525900043,100,69.3688421052632,19850386267.2239,0.217382395509369,11728818231.333,0.0196911470126349,0.0536277386231021,0.0905829884084895,7690.86884210526,Upgrade,444209.74641504,0.838395616742068,0.0449612609973981,FALSE,0.441678438869733
98,103,6,0.24209999395566,0.164491909638742,0.00334307220770466,-0.616005221400991,67238.9932575836,82273.6842105263,115.816666666667,NGA,CMR,1944034.6875,7592.57175,2026308.37171053,7708.38841666667,31456.921875,136330.03125,273.104264020479,600285.208557276,42.6227173921276,100,49.3642105263158,19833445032.8295,0.131852263112875,11727456907.4883,0.00808220331351972,0.0362898374144389,0.061297418206624,7641.93596052632,Upgrade,508241.476578493,0.624571906970757,0.0226656129575948,FALSE,0.323618759964176
98,104,2,0.678709943601077,0.497640226307812,0.0115995323778373,-0.168315788027564,67198.5955206339,84609.4736842106,375.483333333333,NGA,CMR,1944034.6875,7592.57175,2028644.16118421,7968.05508333333,10605.7431640625,86177.4609375,168.001035222315,505643.445216262,13.5200898958302,100,50.7656842105263,19844645537.2863,0.188399537461148,11733868262.4331,0.0627562317426778,0.197205882527458,0.333101835537252,7643.33743421053,Upgrade,428111.450283102,1.03021982284442,0.203165409361315,FALSE,0.616692616102865
96,105,33,3.28465136197559,2.32216590342849,0.0539292353636006,0.516489279647572,120130.662635028,157774.736842105,169.525,CMR,CMR,0,0,157774.736842105,169.525,12101.9990234375,21202.927734375,24.0469250246001,436762.991583076,55.8412281995359,100,94.6648421052632,19816103763.3811,0.0443024991868102,11731745403.6898,0.0446531567632746,0.596714759725085,1.00791507438409,94.6648421052632,Upgrade,369792.666207004,0.150403649664549,0.0897480776713574,FALSE,0.120075863667953
96,106,102,10.8046165640642,7.42615704096021,0.171078564814522,1.0336093591817,62490.1742600943,89653.6842105263,87.225,CMR,CMR,0,0,89653.6842105263,87.225,12971.642578125,40305.50390625,78.189466572254,485685.323780403,61.670634022718,100,53.7922105263158,19908615897.0068,0.51136262320588,11743262726.8165,0.142869283849212,0.165406558735836,0.279389375299906,53.7922105263158,Mixed Works,261460.599301783,4.32096247530255,0.714715533466472,FALSE,2.51783900438451
87,103,60,29.6134099291961,20.8443879579321,0.482744450807391,1.47148841847231,53499.8872916961,60665.2631578947,59.4916666666667,CMR,CMR,0,0,60665.2631578947,59.4916666666667,203623.375,189750.4375,496.456014367746,790118.657452719,61.1836244203449,100,36.3991578947368,19830355213.8414,0.11625289054189,11742236364.2425,0.134116785035143,0.683002374938239,1.15366408878079,36.3991578947368,Mixed Works,408231.755548432,0.929785558981851,0.635045744967882,FALSE,0.782415651974867
103,104,54,29.3713099352404,20.6798960482933,0.479401378599687,1.46792331611627,111345.395118572,138351.578947368,272.766666666667,CMR,CMR,0,0,138351.578947368,272.766666666667,25462.17578125,117991.4609375,134.137086876781,551102.208536166,30.4329514976492,100,83.0109473684211,19857042275.3902,0.250986160526634,11741421726.1644,0.127169806459615,0.299969483307607,0.506680552396912,83.0109473684211,Upgrade,466599.869893953,0.770099690197411,0.231006406163866,FALSE,0.500553048180638
87,101,5,1.70608032596082,1.34502846839846,0.0296631409004555,0.231999474838709,61251.1042869415,72526.8421052632,70.7083333333333,CMR,CMR,0,0,72526.8421052632,70.7083333333333,66591.2421875,198003.734375,448.233250559622,684981.77717415,61.5431070309835,100,43.5161052631579,19831656446.0736,0.122822338936324,11745477369.8072,0.161755066164715,0.779692519994366,1.31698408909617,43.5161052631579,Mixed Works,368748.52337875,0.909649766467164,0.70924711872907,FALSE,0.809448442598117
101,107,4,0.681614429636097,0.548061478579733,0.0119761314537419,-0.166461224219936,40345.9032720159,52081.5789473684,63.2,CMR,CMR,0,0,52081.5789473684,63.2,59867.35546875,94039.6640625,296.568775835393,653020.15763968,49.4445369753498,100,31.2489473684211,19820503193.026,0.0665136197720795,11735222404.5842,0.0743039322057104,0.661369333679881,1.11712356747875,31.2489473684211,Upgrade,552890.400134929,0.457523387345213,0.302591937831466,FALSE,0.380057662588339
97,102,37,4.84639238015728,3.3671262310706,0.0737023174556636,0.685418573160651,108469.43915356,139828.421052632,173.475,CMR,TCD,1723632.8125,7621.5,1863461.23355263,7794.975,15617.85546875,72821.7421875,88.338737777878,501743.557796853,48.3626186087788,100,83.8970526315789,19832719336.0634,0.128188484013991,11730044283.537,0.0301465364947351,0.139229496267036,0.235173515987947,7705.39705263158,Upgrade,424809.545601335,0.427449878490114,0.0595136312615842,FALSE,0.243481754875849
97,108,11,1.79518351177265,1.41294793770636,0.0320086149616753,0.254108850728564,88883.3764659559,119056.842105263,143.108333333333,CMR,CMR,0,0,119056.842105263,143.108333333333,54593.16796875,30219.46484375,42.3216478575197,548258.496652324,49.9161045337387,100,71.4341052631579,19821245167.0188,0.0702595766701508,11729672681.1389,0.0269776275426459,0.227321789070137,0.383970823924806,71.4341052631579,Upgrade,464192.193832301,0.251813635968861,0.0572427262406976,FALSE,0.154528181104779
91,105,191,32.7124104875264,24.6453653247091,0.530238106382819,1.51471254726959,19300.6751068802,23714.7368421053,25.4166666666667,CMR,CMR,0,0,23714.7368421053,25.4166666666667,7671.986328125,10602.8115234375,69.4704639715782,504023.505551124,55.982329594478,100,14.2288421052632,19824244909.0391,0.0854041833839636,11738495382.9572,0.102214867437467,0.708561849055874,1.19683677528916,14.2288421052632,Upgrade,426739.901366619,1.67156584699063,1.18440778736233,TRUE,1.42798681717648
92,106,110,12.8450742652589,9.00937090729282,0.207192721689345,1.1087366195326,76312.8015144831,101426.842105263,94.3333333333333,CMR,CMR,0,0,101426.842105263,94.3333333333333,20714.283203125,63024.62890625,108.851377958849,528238.085748481,64.5117723637716,100,60.8561052631579,19828995926.9684,0.109390345374893,11736991110.2391,0.0893869004843673,0.483768653752379,0.817137016781764,60.8561052631579,Mixed Works,284368.169494598,0.751226698043721,0.363419928375456,FALSE,0.557323313209588
92,109,28,2.22706559107307,1.61287416916727,0.0350664274545706,0.347733007973245,161597.074264732,231312.105263158,312.125,CMR,CAF,1591690.84375,6711.85725,1823002.94901316,7023.98225,73997.3125,35651.99609375,28.3703620457484,550157.524495785,44.4652825495858,100,138.787263157895,19959683270.582,0.769183223602288,11741827012.4383,0.130625960962782,0.100540845857258,0.169824245972275,6850.6445131579,Upgrade,465800.037406433,1.4140274163775,0.142167512507947,FALSE,0.778097464442723
87,107,12,2.02119623978928,1.66638767261627,0.0347833689267938,0.305608481610382,51566.5593354896,58809.4736842105,78.5916666666667,CMR,CMR,0,0,58809.4736842105,78.5916666666667,60193.51171875,162196.203125,433.543802641098,674819.567845349,44.8974881270614,100,35.2856842105263,19847205506.9973,0.201323893692562,11754367246.8223,0.23756515511324,0.698602699099279,1.1800147054379,35.2856842105263,Upgrade,571347.234109062,1.18678980319382,0.829094559774707,FALSE,1.00794218148427
87,110,7,0.953857230332853,0.82318618046531,0.0163225234180733,-0.0205166239527804,120780.423137883,141210.52631579,324.7,CMR,TCD,1723632.8125,7621.5,1864843.33881579,7946.2,22898.21875,321641.40625,364.959944374306,592211.598782581,26.0937221402752,100,84.7263157894737,19972344400.0279,0.833104662417683,11728797722.4693,0.0195162538416893,0.0138688270674677,0.0234259328054327,7706.22631578948,Upgrade,501405.820302585,2.33060690763701,0.0323227841642633,FALSE,1.18146484590064
79,111,11,13.8765930315472,10.1036648142043,0.232314930957736,1.14228285162153,104922.108937327,143579.473684211,132.833333333333,COG,COG,0,0,143579.473684211,132.833333333333,47383.73046875,441434.34375,547.641877222567,668842.596260038,64.8539655286271,100,86.1476842105263,19866469462.5249,0.298580600517817,11776114978.9836,0.42302300866881,0.83877454532186,1.41677995132697,86.1476842105263,Mixed Works,360060.264319986,1.14398397579409,0.95954463915218,FALSE,1.05176430747313
79,112,52,3.73761862907562,2.31560249185007,0.0516666690242815,0.57259498571652,124688.11114546,157668.421052632,91.5833333333333,COG,COG,0,0,157668.421052632,91.5833333333333,34634.16796875,422.950592041016,0.440997449088183,388719.025339975,103.295052918922,103.295052918922,91.5833333333333,19807328621.7795,0,11726509147.1774,0,0,,91.5833333333333,Nothing,0,,,FALSE,
105,113,59,6.89566846740242,4.9967884267844,0.114908637813795,0.838576373141646,22038.2434114668,26508.4210526316,36.45,CMR,CMR,0,0,26508.4210526316,36.45,7961.67919921875,7064.2568359375,40.8385177764815,484323.778329326,43.6352609919861,100,15.9050526315789,19827848117.7614,0.103595474047524,11737912148.6832,0.0972412280813684,0.555715477410173,0.938662899855636,15.9050526315789,Upgrade,410060.798985496,1.88770695223814,1.04902797017352,TRUE,1.46836746120583
105,114,179,29.3410237460352,22.132676832981,0.472922576246939,1.46747526286437,36447.5854577763,46113.6842105263,66.6333333333333,CMR,CMR,0,0,46113.6842105263,66.6333333333333,8495.642578125,9689.4111328125,35.2194495384473,482164.077176504,41.5230773281378,100,27.6682105263158,19816405807.2748,0.0458274089787381,11735131788.9806,0.0735311906975289,0.949924600270861,1.60452428658239,27.6682105263158,Upgrade,408232.25200944,0.482185422464935,0.458039794691439,FALSE,0.470112608578187
107,115,16,2.70281066942538,2.214449151196,0.0467595003805357,0.431815624646685,33636.1472139827,36653.6842105263,33.8,CMR,CMR,0,0,36653.6842105263,33.8,39441.93359375,40907.34375,169.971096401887,661446.402861769,65.0657116163189,100,21.9922105263158,19817741815.8696,0.0525724305832531,11732024388.8993,0.0470322553166813,0.529639769903844,0.894618239919525,21.9922105263158,Mixed Works,356078.646873919,0.797848436702285,0.42257226243314,FALSE,0.610210349567713
106,116,89.3333333333333,8.19386714478344,5.79419956868073,0.131869473219423,0.913488918031182,31669.1047071088,55757.3684210526,51.5583333333333,CMR,CAF,1591690.84375,6711.85725,1647448.21217105,6763.41558333333,16545.984375,25416.041015625,78.045643480824,500001.82678423,64.8865447925617,100,33.4544210526316,19859900743.7297,0.265417527795075,11728890775.3498,0.0203097796834584,0.045302112298399,0.0765201147496906,6745.31167105263,Mixed Works,269167.65008551,3.5029212621266,0.158689732389309,FALSE,1.83080549725796
113,117,44,4.34105372477297,3.04883837236306,0.0706507698518477,0.63759516068967,79771.0637004503,98652.6315789474,97.925,CMR,CMR,0,0,98652.6315789474,97.925,25705.435546875,25416.033203125,43.3904221562581,501916.459021942,60.4458299181705,100,59.1915789473684,19834092614.4546,0.135121667268434,11735245073.2405,0.0744972434114644,0.326405935358499,0.551334548466364,59.1915789473684,Mixed Works,270198.360440145,1.00405965881202,0.327731032090272,FALSE,0.665895345451144
113,118,15,2.55461474262945,1.94795005442134,0.0442578679619473,0.407325414151447,137037.469183249,188184.736842105,212.583333333333,CMR,CAF,1591690.84375,6711.85725,1779875.58059211,6924.44058333333,15293.703125,91325.9140625,85.0245721810959,498876.775024787,53.1136850357961,100,112.910842105263,19863449760.8978,0.283335225006409,11727302321.2988,0.00676394067009589,0.0141332505692326,0.0238725723917416,6824.76809210526,Upgrade,422382.336187653,0.706051424435964,0.00997880169631704,FALSE,0.35801511306614
114,116,7,0.119815181967834,0.0809670158139019,0.00183193615715723,-0.921488148331479,125090.196027168,200932.631578947,317.033333333333,CMR,CAF,1591690.84375,6711.85725,1792623.47532895,7028.89058333333,9858.33984375,22403.119140625,20.4106308717564,420502.722305204,38.0274142405746,100,120.559578947368,19847956932.2926,0.205117566779789,11730799094.5707,0.0365833287593986,0.105590100576111,0.178352977435004,6832.41682894737,Upgrade,356025.638218406,0.567932886128708,0.0599680905668115,FALSE,0.31395048834776
114,119,172,29.2212085640674,22.0517098171671,0.471090640089782,1.46569817401618,141165.657508453,175973.684210526,382.908333333333,CMR,CAF,1591690.84375,6711.85725,1767664.52796053,7094.76558333333,24397.353515625,46586.0859375,43.7322089497631,499105.905627263,27.5742785765912,100,105.584210526316,19948101826.211,0.71071272214227,11729427238.7112,0.0248845713346935,0.0207290268455731,0.03501354423442,6817.44146052632,Upgrade,422576.333431082,1.89307185828823,0.0392415373710556,FALSE,0.966156697829641
100,104,56,30.0500198788415,21.1775362746011,0.491000910977524,1.47784476363554,33841.2416570519,44441.052631579,105.916666666667,CMR,CMR,0,0,44441.052631579,105.916666666667,20051.845703125,47143.3671875,167.537147784666,609128.469309303,25.175104559195,100,26.6646315789474,19833990379.088,0.134605518076825,11728126866.0278,0.0137954000641427,0.0606756273298308,0.102487626519658,26.6646315789474,Upgrade,515728.770681877,1.16327681929881,0.0705825507692054,FALSE,0.616929685034006
102,120,71,7.59283924261486,5.46825557829956,0.120222772381461,0.880404204989945,22530.883204429,24546.3157894737,35.6833333333333,TCD,TCD,0,0,24546.3157894737,35.6833333333333,10294.5341796875,22325.962890625,130.321083878593,550493.859537357,41.2735809631505,100,14.7277894736842,19824728185.0009,0.0878440679892956,11732786738.3402,0.0535333327593923,0.360790157945219,0.609413179338595,14.7277894736842,Upgrade,466084.801074963,1.52085247313829,0.548708603994941,FALSE,1.03478053856662
95,121,28,1.8313857102289,1.00126496405867,0.0229181682175272,0.262779821190205,121958.406959125,192985.263157895,206.425,TCD,TCD,0,0,192985.263157895,206.425,11883.3037109375,109406.0859375,91.6956107212547,487081.17622932,56.0935729173971,100,115.791157894737,19816450080.3683,0.0460509277295129,11733129264.9411,0.0564542924124334,0.725774030468363,1.22590999130411,115.791157894737,Upgrade,412395.395874157,0.11461100909747,0.0831816940087169,FALSE,0.0988963515530934
100,122,43,3.09235393257679,2.24027791966947,0.0519367854075164,0.490289194873812,34297.1234893786,48028.4210526316,139.4,CMR,TCD,1723632.8125,7621.5,1771661.23355263,7760.9,28465.498046875,41811.0546875,144.507224598301,627400.250586236,20.6722041833421,100,28.817052631579,19831761147.1255,0.12335093647704,11726857673.09,0.00297211990576418,0.0142648337688582,0.0240948304945978,7650.31705263158,Upgrade,531198.87882968,0.957663419995617,0.0136609094927537,FALSE,0.485662164744185
100,123,20,39.3021981561929,27.6004320671416,0.647018192790578,1.59441684097105,27854.2836624322,50513.6842105263,94.2666666666667,CMR,TCD,1723632.8125,7621.5,1774146.49671053,7715.76666666667,21609.412109375,677261.5,2275.60006639294,686966.217442379,32.1515670364029,100,30.3082105263158,19958162447.041,0.761505138535745,11727423894.6584,0.00780068023251701,0.00606460440436725,0.0102437657183988,7651.80821052632,Upgrade,581631.397434547,5.13383442611176,0.0311346748718896,FALSE,2.58248455049183
115,124,14,2.10370806685191,1.72803574081519,0.0360718461248806,0.322985472291627,36798.3411747474,41666.3157894737,72.4916666666667,CMR,CMR,0,0,41666.3157894737,72.4916666666667,12725.3173828125,51476.953125,194.005263961934,583976.565065409,34.4864321972883,100,24.9997894736842,19834819377.6345,0.138790830302948,11733152035.5028,0.056648472636045,0.241640803200877,0.408157170847631,24.9997894736842,Upgrade,494433.49175538,1.33442355260119,0.322451179060718,FALSE,0.828437365830952
110,115,2,0.599102602573472,0.48641341038081,0.010687654255655,-0.222498793778284,62110.4438446872,78703.1578947369,212.341666666667,TCD,CMR,1723632.8125,7621.5,1802335.97039474,7833.84166666667,14368.8505859375,85953.7734375,176.83314231532,526684.546914297,22.2386380770812,100,47.2218947368421,19941853547.4084,0.679167434426442,11728268421.9323,0.0150025445156077,0.0130776861366555,0.0220896111255354,7668.72189473684,Upgrade,445926.249720771,3.83307718128079,0.0501277803143663,FALSE,1.94160248079758
