from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,sp_distance,distance,duration,ACLED_fatalities_sqrt,N_ACLED,from_ctry,to_ctry,border_dist,border_time,total_dist,total_time,rugg,pop_wpop,pop_wpop_km2,cost_km,speed_kmh,speed_kmh_imp,duration_imp,MA_90_min_speed,MA_90_min_speed_perc,MA_90_min_speed_bt,MA_90_min_speed_bt_perc,MA_90_min_speed_bt_ratio,MA_90_min_speed_bt_perc_ratio,total_time_imp,upgrade_cat,ug_cost_km,MA_gain_pusd,MA_gain_pusd_bt,consensus,MA_gain_pusd_cons,MA_bt_50perc_red,MA_bt_50perc_red_perc,MA_bt_100perc_red,MA_bt_100perc_red_perc,MA_bt_90percto12h_red,MA_bt_90percto12h_red_perc
32,34,336,59.3598034736931,34.8324441723375,0.810951274245522,1.77349245442677,39417.0314707823,49385.2631578947,49.3166666666667,0,7,CMR,CMR,0,0,49385.2631578947,49.3166666666667,20575.55859375,20201.201171875,70.957802445373,568375.125332927,60.0834563597232,90,32.9235087719298,25505209295.8598,0.25131807992107,14871866065.7164,0.147758744955961,0.343174406542312,0.587935197508938,32.9235087719298,Mixed Works: 60-80km/h,305975.275804226,4.23134879452137,1.4520906114334,TRUE,2.84171970297739,14661381414.2453,,14661381414.2453,,14601600767.8941,
34,41,360.666666666667,81.4064093821751,46.0041914593327,1.05596066722399,1.91065859960332,55508.2224544769,84432.1052631579,86.075,0.954015185742611,12,CMR,CMR,0,0,84432.1052631579,86.075,24919.3359375,33267.6328125,70.9328346320562,557089.319331043,58.8547930965957,90,56.2880701754386,25539972717.531,0.387959924458436,14866962931.199,0.114740835127258,0.172630119500787,0.29575434959533,56.2880701754386,Upgrade: <60km/h,471668.957033616,2.47845337988991,0.427855703147526,FALSE,1.45315454151872,14661381414.2453,,14661381414.2453,,14576348337.5173,
32,42,328,52.9172528414451,31.241737125714,0.728157018794817,1.72359729003607,27987.5445845663,33447.3684210526,30.8,0,7,CMR,CMR,0,0,33447.3684210526,30.8,23659.591796875,27705.67578125,132.887674934522,609305.455580804,65.1572112098428,90,22.2982456140351,25490755775.5457,0.194506765590119,14883087724.3166,0.223325856255507,0.670177319956514,1.14816497810733,22.2982456140351,Mixed Works: 60-80km/h,328009.436920999,4.51050553301365,3.02283850976412,TRUE,3.76667202138889,14661381414.2453,,14661381414.2453,,14380208004.4229,
37,43,3.77777777777778,0.37114475061379,0.274434302395829,0.00619433585633987,-0.43045667762938,136677.963096819,216612.631578947,219.130952380952,45.9753174063753,395,NGA,NGA,0,0,216612.631578947,219.130952380952,114560.71875,135375.34375,117.789923337238,959481.000020719,59.3104614091321,90,144.408421052632,25472263904.9217,0.121822225646917,14853816847.5638,0.0262145663648905,0.125603453100068,0.215187058237381,144.408421052632,Upgrade: <60km/h,812360.580017541,0.176129746680699,0.0221225043767361,FALSE,0.0991261255287176,14661381414.2453,,14661381414.2453,,14660083834.1994,
37,44,1,0.00927092641788949,0.00650242997270528,0.000141955206555265,-2.03287686584748,53157.1090627595,76457.8947368421,88.1666666666667,27.1703642390331,312,NGA,CMR,1944034.6875,7592.57175,2020492.58223684,7680.73841666667,144529.421875,29034.21484375,70.6038725105049,897950.61977074,52.0318376280967,90,50.9719298245614,25443619156.558,0.00923056853823212,14850121227.8236,0.00132811078996653,0.0839829807049954,0.14388179714669,7643.54367982456,Upgrade: <60km/h,760264.858072559,0.0403998729837355,0.00339290175327732,FALSE,0.0218963873685064,14727451539.6857,0.4506405199729,15198060012.713,3.66049135005979,14963905999.2642,2.06341119210594
35,45,18,0.781176727384561,0.517710827572191,0.0116389421824305,-0.107250703580571,36123.3240820022,45053.1578947368,76.925,5.8952526311893,6,CMR,CMR,0,0,45053.1578947368,76.925,27097.732421875,21162.96484375,78.4329520969141,718601.762557019,35.1405846432787,90,30.0354385964912,25501499851.3373,0.236737658391695,14908189687.8218,0.392363512594951,0.967401367537937,1.65737684177718,30.0354385964912,Upgrade: <60km/h,608416.158964943,2.19725352960155,2.1256260693641,TRUE,2.16143979948282,14661381414.2453,,14661381414.2453,,14571895903.424,
35,36,26,47.4157874468704,35.0505620805562,0.804263103400549,1.67592296740166,76106.257873989,97255.7894736842,84.1166666666667,25.482122758265,241,CMR,CMR,0,0,97255.7894736842,84.1166666666667,32394.7734375,59705.13671875,104.256841034887,770641.520786156,69.3720709540843,90,64.8371929824562,25544018944.2919,0.403864109416574,14936009283.2984,0.579701814584577,0.83782792332475,1.43538829291372,64.8371929824562,Mixed Works: 60-80km/h,414862.01868988,2.5465659071271,2.13358402557791,TRUE,2.34007496635251,14661381414.2453,,14661381414.2453,,14470373262.7915,
35,46,15,0.4657756871891,0.341346255162678,0.00750430200195152,-0.331823184747643,54395.3557781357,83182.1052631579,125.666666666667,6.9163889674412,19,CMR,CMR,0,0,83182.1052631579,125.666666666667,35972.296875,42951.5078125,95.7936953814528,686712.174298047,39.7155940248499,90,55.4547368421053,25516709605.7112,0.296521442401132,14912281399.4614,0.419917267337122,0.8265955449305,1.41614469407936,55.4547368421053,Upgrade: <60km/h,581416.307572347,1.55983186455209,1.28935007007939,TRUE,1.42459096731574,14661381414.2453,,14661381414.2453,,14659761170.7135,
28,47,9,0.375210035460795,0.183165120301402,0.0041231180708668,-0.425725554389558,39277.0650542975,55051.5789473684,54.7666666666667,0,1,GAB,GAB,0,0,55051.5789473684,54.7666666666667,19154.40625,4128.96923828125,13.4520945793898,440428.296818837,60.3121376173239,90,36.701052631579,25444956149.6177,0.0144857818925814,14852957278.1078,0.0204261902373881,0.823058797213147,1.41008544715484,36.701052631579,Mixed Works: 60-80km/h,237097.233120807,0.282347844636588,0.232388877402314,FALSE,0.257368361019451,14661381414.2453,,14661381414.2453,,14658758111.2174,
28,48,132,44.4793608363095,22.8375973733233,0.485283470622384,1.64815853785327,61181.5088320344,87214.7368421053,76,0,6,GAB,GAB,0,0,87214.7368421053,76,8585.03515625,13733.7705078125,28.5018876458063,425006.07297705,68.8537396121884,90,58.1431578947369,25463830991.3093,0.0886756360584773,14853345236.4289,0.0230387175537805,0.151648953946209,0.259808878490452,58.1431578947369,Mixed Works: 60-80km/h,228794.935952645,1.13059440055088,0.171453458180981,FALSE,0.651023929365929,14661381414.2453,,14661381414.2453,,14659518170.8256,
14,43,2,0.196488397383771,0.145288748327203,0.00327935427688581,-0.706663089568329,122696.37246668,195032.631578947,175.2,133.070571722848,261,NGA,NGA,0,0,195032.631578947,175.2,53172.5859375,140237.859375,117.20871209333,971404.115899607,66.7919971160779,90,130.021754385965,25453392415.0073,0.0476455460478809,14851973573.0212,0.0138018796597583,0.169083550416371,0.28967827645187,130.021754385965,Mixed Works: 60-80km/h,522939.215725954,0.118850938924847,0.0200957387237324,FALSE,0.0694733388242897,14661381414.2453,,14661381414.2453,,14660692413.1251,
14,49,13,15.2280078760949,10.654805636779,0.254662830081867,1.18264309276432,100595.393108432,112554.736842105,146.591666666667,191.60092029363,314,NGA,NGA,0,0,112554.736842105,146.591666666667,42613.80078125,255324.78125,360.635662488565,1078633.18549292,46.0686774636552,90,75.0364912280702,25473125216.7798,0.125207716354159,14856570360.1805,0.0447568337586191,0.208647743258339,0.357460666657487,75.0364912280702,Upgrade: <60km/h,913242.763717334,0.309898788458686,0.0646596828503984,FALSE,0.187279235654542,14661381414.2453,,14661381414.2453,,14659637447.0781,
29,50,304,74.6832351762253,41.2981576676305,0.933193068738056,1.87322312273112,29402.0837985412,43501.0526315789,66.625,0,5,GNQ,GAB,1632187.5,5862,1675688.55263158,5928.625,4199.3818359375,12393.72265625,49.7307908300345,455944.077349951,39.1754320134294,90,29.000701754386,25529744319.7431,0.347755966585073,14851570374.3712,0.0110867233404921,0.018608615007393,0.0318807566390954,5891.00070175439,Upgrade: <60km/h,386032.652156291,5.26853153446444,0.0980400749791581,FALSE,2.6832858047218,14667408948.2744,0.0411116378381537,14747307294.0905,0.586069466562922,14692819794.1582,0.214429861856758
41,51,4,0.0347286143659278,0.023690638790058,0.000541355049655119,-1.45931254422268,86734.9994220209,149147.368421053,319.441666666667,0.949401938862275,7,CMR,CMR,0,0,149147.368421053,319.441666666667,19701.423828125,19616.3828125,26.9419612236131,499655.349336559,28.0140101904776,90,99.4315789473685,25449406637.3095,0.0319789634627421,14856453808.2758,0.0439719684309559,0.802595934368679,1.37502794554885,99.4315789473685,Upgrade: <60km/h,423041.529104953,0.128945023284948,0.103490751445574,FALSE,0.116217887365261,14661381414.2453,,14661381414.2453,,14661140254.358,
27,52,54,27.9600043646371,18.0976725951606,0.431628519007048,1.44653723486827,190307.550117734,228022.105263158,180.783333333333,0,3,GAB,COG,2297986.25,7923.99975,2526008.35526316,8104.78308333333,21395.58984375,8339.2900390625,5.89036786419005,419081.383957535,75.6780288510527,90,152.014736842105,25463832073.6245,0.0886798902295816,14850247215.032,0.00217651384146755,0.0143258934677041,0.02454348822301,8076.01448684211,Mixed Works: 60-80km/h,225605.478363806,0.438568418544557,0.0062828844423688,FALSE,0.222425651493463,14690274890.4297,0.197071990476383,15049716341.8352,2.64869262055087,14867393967.4087,1.40513739696595
27,40,21,0.199797725646982,0.10223035188547,0.00220227917755244,-0.699409459776641,231281.587295722,374104.736842105,296.633333333333,0,19,GAB,GAB,0,0,374104.736842105,296.633333333333,24316.359375,23005.400390625,11.5414828898182,447792.004770874,75.6701344326092,90,249.403157894737,25442371761.9939,0.0043275329359771,14850893619.7676,0.00652942996022254,0.880684426318174,1.50881115333402,249.403157894737,Mixed Works: 60-80km/h,241061.36256832,0.0122083892571895,0.0107517382892369,FALSE,0.0114800637732132,14661381414.2453,,14661381414.2453,,14658582074.7959,
43,53,1,0.187217470965882,0.138786318354498,0.00313739907033055,-0.727653625736623,80780.1890384768,106675.789473684,400.891666666667,13.8368725841244,44,NGA,NGA,0,0,106675.789473684,400.891666666667,87890.28125,25327.580078125,40.3749058282321,757248.878502429,15.9657780408366,90,71.1171929824562,25491843526.4277,0.198782302340206,14858670207.5279,0.0588972923008191,0.172943022051742,0.296290422273203,71.1171929824562,Upgrade: <60km/h,641137.383798722,0.739434228824954,0.127879990141487,FALSE,0.433657109483221,14661381414.2453,,14661381414.2453,,14661312513.8351,
38,45,1,0.00927092641788949,0.00650242997270528,0.000141955206555265,-2.03287686584748,116910.805183332,154525.263157895,279.883333333333,3.57141522261851,18,CMR,CMR,0,0,154525.263157895,279.883333333333,50610.41796875,30240.90625,33.6488347325758,620577.8133151,33.1263590405777,90,103.016842105263,25530445389.8273,0.350511607567938,14902702983.472,0.355415819473626,0.591861077330313,1.0139915820184,103.016842105263,Upgrade: <60km/h,525422.548606785,1.09833040546643,0.650059017044,FALSE,0.874194711255214,14661381414.2453,,14661381414.2453,,14659496134.6518,
45,54,17,0.771905800966671,0.511208397599486,0.0114969869758753,-0.112435695281484,98980.0528436931,138125.263157895,232.691666666667,2.05379259028748,5,CMR,CMR,0,0,138125.263157895,232.691666666667,72029.890625,5311.7568359375,6.41619457903936,545456.011157393,35.6158684502683,90,92.0835087719298,25483281935.4011,0.16512993057074,14884108080.3474,0.230196975801089,0.813690501332749,1.39403544230569,92.0835087719298,Upgrade: <60km/h,461819.422779926,0.658596299369814,0.535893553010117,FALSE,0.597244926189966,14661381414.2453,,14661381414.2453,,14660278902.3522,
42,55,312,51.5998963407562,30.5061836654845,0.710694781824204,1.71264882917212,59734.0730154345,75585.2631578948,50.0083333333333,4.08583157456034,226,CMR,CMR,0,0,75585.2631578948,50.0083333333333,42857.859375,30066.38671875,66.8663177588778,650997.501544716,90.687201255931,90.687201255931,50.0083333333333,25441270782.6214,0,14849924004.3806,0,0,,50.0083333333333,Nothing: >90km/h,0,,,FALSE,,14661381414.2453,,14661381414.2453,,14383239807.3946,
42,56,24.3333333333333,12.7960049659402,8.12665882282297,0.193270388602107,1.10707439995536,65028.0700428735,87425.2631578947,71.15,0,13,CMR,CMR,0,0,87425.2631578947,71.15,23817.90625,30683.5,63.2160915146191,513200.430098509,73.7247475681474,90,58.2835087719298,25448933366.118,0.0301187136526604,14855452532.4791,0.0372293359673037,0.72149662067911,1.23608652071418,58.2835087719298,Mixed Works: 60-80km/h,276272.89820303,0.317248800002418,0.228893937116248,FALSE,0.273071368559333,14661381414.2453,,14661381414.2453,,14647584341.4919,
39,47,156,26.1009421114176,15.9508540801241,0.385040926184232,1.41665618344578,49381.471522704,59097.8947368421,40.7166666666667,0,1,GAB,GAB,0,0,59097.8947368421,40.7166666666667,20181.279296875,3314.37377929688,9.2298359167214,430369.546925816,87.0865415688218,90,39.3985964912281,25441959861.3938,0.00270850767729591,14850163908.0937,0.00161552148720823,0.348151362008969,0.596461845299664,39.3985964912281,Resurfacing: 80-90km/h,101854.126105776,0.114476998552288,0.0398553229646779,FALSE,0.077166160758483,14661381414.2453,,14661381414.2453,,14623360827.8179,
39,57,14,2.90260671330673,1.55773327994376,0.0365582432519906,0.462788195386777,160849.57444042,224623.157894737,232.466666666667,0,10,GAB,GAB,0,0,224623.157894737,232.466666666667,29764.099609375,6716.40576171875,5.3220710503976,432837.649141694,57.9755784643714,90,149.748771929825,25464043467.2868,0.0895107986542687,14853526963.037,0.0242624720192541,0.158214049392661,0.271056368438481,149.748771929825,Upgrade: <60km/h,366469.209606634,0.276644609605648,0.0437690639283614,FALSE,0.160206836767005,14661381414.2453,,14661381414.2453,,14654818618.3268,
38,44,38,22.9147691336564,15.4267783648563,0.357645449626852,1.3601154860851,24875.0556425422,29565.2631578947,72.6833333333333,1.49990432570417,12,CMR,CMR,0,0,29565.2631578947,72.6833333333333,82419.265625,16550.98046875,84.8406810322243,746897.40725149,24.4060874497641,90,19.7101754385965,25469538659.4889,0.111110317990604,14873507166.6919,0.158809986531727,0.83427426905589,1.4293000812504,19.7101754385965,Upgrade: <60km/h,632373.138139595,1.51195208478894,1.26138272038482,TRUE,1.38666740258688,14661381414.2453,,14661381414.2453,,14617647692.8868,
55,58,177,40.5668607827409,25.9897843402828,0.611172105044327,1.6081714016535,25312.0106970765,30880.5263157895,25.65,4.21352058191575,221,CMR,CMR,0,0,30880.5263157895,25.65,15650.6513671875,13245.162109375,71.163224908006,648925.887393433,72.2351492767005,90,20.5870175438597,25467154843.2497,0.10174043918405,14872939852.8189,0.15498967153984,0.889190021954745,1.52338315799346,20.5870175438597,Mixed Works: 60-80km/h,349338.436046798,2.39939275467394,2.13351609620658,TRUE,2.26645442544026,14661381414.2453,,14661381414.2453,,14488513895.4969,
33,55,185,79.904926349523,48.8630315007625,1.15437158656884,1.90257355554002,44533.3452803918,58485.2631578947,70.0166666666667,39.5703580988351,233,CMR,CMR,0,0,58485.2631578947,70.0166666666667,40097.125,2282787,6854.61292291347,1176704.08143817,50.1182926370914,90,38.9901754385965,25985293398.4171,2.13834686342516,15336075005.8499,3.27376087127407,0.893622778454357,1.53097747015198,38.9901754385965,Upgrade: <60km/h,996276.122284314,9.33664366562761,8.34343745391641,TRUE,8.84004055977201,14661381414.2453,,14661381414.2453,,13935197031.1452,
33,59,33,24.9595555022331,19.3563943317138,0.415768355370953,1.39723684684988,88802.876890115,114085.789473684,113.45,41.1071283201996,240,CMR,CMR,0,0,114085.789473684,113.45,48745.65625,1484276.75,2334.77773311787,1103350.26765213,60.3362482892997,90,76.0571929824562,25701139095.268,1.02144391633183,15040587217.432,1.28393393121224,0.733691657554124,1.25697937075494,76.0571929824562,Mixed Works: 60-80km/h,593970.227419396,3.8349269689104,2.81365392441889,TRUE,3.32429044666464,14661381414.2453,,14661381414.2453,,14469506519.0836,
33,36,189,102.272598666821,72.9650330061497,1.68663527464232,2.0097592911722,29127.8855963559,35934.2105263158,58.0416666666667,41.6987127849354,234,CMR,CMR,0,0,35934.2105263158,58.0416666666667,46551.265625,732782.625,3279.99416108886,1262510.40883893,37.1466354328031,90,23.9561403508772,26376677196.2167,3.67672834265136,15726937646.6627,5.90584599640656,0.937574972263919,1.60627749619047,23.9561403508772,Upgrade: <60km/h,1068925.47948363,24.3525703258422,22.8323604478067,TRUE,23.5924653868245,14661381414.2453,,14661381414.2453,,13750427141.8982,
36,60,194,63.0026336862868,43.8791558102592,1.02103020845605,1.79935870455698,21203.7491844083,24395.2631578947,23.75,19.6759374411689,234,CMR,CMR,0,0,24395.2631578947,23.75,36075.49609375,16349.1474609375,98.1176765692537,845796.900015073,61.6301385041551,90,16.2635087719298,25520724336.4782,0.312301828535322,14923843336.548,0.49777582798165,0.930346454995878,1.59389341495755,16.2635087719298,Mixed Works: 60-80km/h,455320.664508115,7.15303679587556,6.6548024254979,TRUE,6.90391961068673,14661381414.2453,,14661381414.2453,,14178603718.3873,
47,48,147,25.7257320759568,15.7676889598227,0.380917808113366,1.41036774230812,69405.6060460769,92001.052631579,66.3916666666667,0,6,GAB,GAB,0,0,92001.052631579,66.3916666666667,14116.462890625,12688.0537109375,24.2396543650479,445197.840665304,83.1439160220119,90,61.3340350877193,25444512481.0818,0.0127418889099618,14850661406.2478,0.00496569455159523,0.227473923379375,0.389714161431199,61.3340350877193,Resurfacing: 80-90km/h,105363.488957455,0.334418023050677,0.0760713797521119,FALSE,0.205244701401395,14661381414.2453,,14661381414.2453,,14653938193.0067,
44,61,61.6666666666667,38.1758303453976,25.7004598914726,0.595839157367161,1.58178849197607,118089.994548045,211308.947368421,318,5.37888752989383,25,CMR,CMR,0,0,211308.947368421,318,39300.65234375,84641.796875,74.1159875762766,664735.038208219,39.8696127110228,90,140.872631578947,25500452319.9175,0.232620209115209,14879878899.3939,0.20171749703537,0.506152702039798,0.867153794602025,140.872631578947,Upgrade: <60km/h,562808.999016291,0.497630880443622,0.251877214754983,FALSE,0.374754047599303,14661381414.2453,,14661381414.2453,,14650946383.0005,
48,50,279,70.2050929122663,38.605286333146,0.86620127873575,1.84636861844698,21553.1590113813,26446.3157894737,24.9083333333333,0,5,GAB,GAB,0,0,26446.3157894737,24.9083333333333,4603.11865234375,8614.328125,51.5079015450386,462345.465602588,63.7047419485482,90,17.6308771929825,25458755074.3234,0.0687241288039431,14858373253.5198,0.0568975917772274,0.483248008168969,0.827912885437158,17.6308771929825,Mixed Works: 60-80km/h,248895.975649393,2.65622579215006,1.28361582330356,TRUE,1.96992080772681,14661381414.2453,,14661381414.2453,,14612239882.8669,
50,51,8,0.126419060328157,0.0772170629257438,0.0015349776647181,-0.898187442103597,102218.859523099,190780,116.508333333333,0.290216262076072,12,GAB,CMR,2145976.5625,6124.5,2336756.5625,6241.00833333333,19790.015625,25558.123046875,24.7312972685225,476362.848590851,98.2487661826765,98.2487661826765,116.508333333333,25441270782.6214,0,14849924004.3806,0,0,,6241.00833333333,Nothing: >90km/h,0,,,FALSE,,14798037055.0601,0.932078887750798,15633824366.7562,6.63268299920243,15191957239.12,3.61886653026542
46,60,191,47.1214257019345,32.1225725698508,0.749185381444462,1.67321842195553,19122.7128757442,22848.9473684211,22.9166666666667,3.6624340028969,237,CMR,CMR,0,0,22848.9473684211,22.9166666666667,31134.09765625,9990.0966796875,66.4933431156147,692975.770013132,59.8226985645933,90,15.2326315789474,25493463405.8523,0.205149434856522,14899511498.3156,0.333924226954818,0.950086254826914,1.62771214645733,15.2326315789474,Upgrade: <60km/h,586719.485277785,3.8932511126453,3.69892436871389,TRUE,3.79608774067959,14661381414.2453,,14661381414.2453,,14369303487.6987,
46,54,176,46.6556500147454,31.7812263146882,0.74168107944251,1.66890424447361,120558.373297501,159525.263157895,132.941666666667,1.77001854868606,17,CMR,CMR,0,0,159525.263157895,132.941666666667,16997.873046875,14101.1591796875,15.0332096475326,484988.242932008,71.9978621410921,90,106.350175438597,25495604584.264,0.213565596258247,14896423594.5538,0.313130155814023,0.855813301617742,1.46620130442443,106.350175438597,Mixed Works: 60-80km/h,261085.337445064,1.30454222476221,1.1164445884735,TRUE,1.21049340661786,14661381414.2453,,14661381414.2453,,14504215298.8822,
60,62,33,16.8127593587304,12.4392757507337,0.286853431015493,1.22563899695669,201973.52718672,260701.052631579,236.85,5.5040059788402,253,CMR,CMR,0,0,260701.052631579,236.85,27380.638671875,54112.75390625,35.6406385421365,600007.988990438,66.0420652644912,90,173.800701754386,25671532066.9014,0.90506990097845,14963057305.5482,0.761844310679494,0.491325762910562,0.841751902097155,173.800701754386,Mixed Works: 60-80km/h,323004.300739852,2.73444903258494,1.34350525707485,TRUE,2.0389771448299,14661381414.2453,,14661381414.2453,,14614143680.3814,
56,58,25,34.4359453957538,22.1733160877804,0.527424454894482,1.53701201049611,65590.2578718593,89493.6842105263,73.8916666666667,0,8,CMR,CMR,0,0,89493.6842105263,73.8916666666667,22521.044921875,29135.708984375,57.7185190115629,505900.7932672,72.6688312073745,90,59.6624561403509,25466099398.308,0.0975918848499902,14870070497.8572,0.135667317022703,0.811422341502816,1.39014957269489,59.6624561403509,Mixed Works: 60-80km/h,272343.260375509,1.01869338666129,0.826590573078138,FALSE,0.922641979869715,14661381414.2453,,14661381414.2453,,14634345006.3877,
58,59,152,6.13091538698703,3.81646825250236,0.0837476501498449,0.78752532245276,77530.3822597034,107743.157894737,123.983333333333,1.2902417610268,230,CMR,CMR,0,0,107743.157894737,123.983333333333,23791.294921875,26562.73828125,42.4686626837343,539277.299562802,52.1407942493686,90,71.8287719298246,25494931282.866,0.210919103464002,14870729267.2611,0.140103497327204,0.387720255788736,0.664252289272203,71.8287719298246,Upgrade: <60km/h,456588.113629839,1.09078816038194,0.42292066455461,FALSE,0.756854412468275,14661381414.2453,,14661381414.2453,,14652479706.6938,
63,64,53,33.0665250491806,21.6905272440609,0.507940714233251,1.51938855743983,52147.1575112075,68728.9473684211,96.1333333333334,3.10711545077459,11,COG,COG,0,0,68728.9473684211,96.1333333333334,17094.830078125,145634.953125,380.367355164252,660876.817074825,42.8960143076137,90,45.819298245614,25527245588.3564,0.337934399855966,14919511920.9666,0.468607897020346,0.809398939505066,1.38668302848149,45.819298245614,Upgrade: <60km/h,559542.371790018,2.23562280628431,1.80951072853986,TRUE,2.02256676741208,14661381414.2453,,14661381414.2453,,14537141018.857,
56,65,24,0.734912696677844,0.530689888251203,0.0113734962059521,-0.133764249491364,123668.458954057,170955.263157895,193.416666666667,0.47956753063682,15,CMR,CMR,0,0,170955.263157895,193.416666666667,16056.337890625,42700.25,43.5821183980023,493490.244382112,53.0322229529014,90,113.970175438597,25528806101.4962,0.344068185990598,14866989162.1373,0.114917475346887,0.194951683230727,0.33399622524248,113.970175438597,Upgrade: <60km/h,417821.740243521,1.2254901042098,0.238911358598299,FALSE,0.732200731404049,14661381414.2453,,14661381414.2453,,14658440691.2947,
56,66,18,26.3151741619441,16.5190603137615,0.394096154053085,1.42020624865772,81481.1532927256,113087.368421053,86.375,0,8,CMR,CMR,0,0,113087.368421053,86.375,15159.12890625,27965.591796875,44.6383586048251,472207.427513081,78.5556249523955,90,75.3915789473684,25461687177.1132,0.0802491143868211,14857604637.864,0.0517217022872218,0.376199308183808,0.644514306262747,75.3915789473684,Mixed Works: 60-80km/h,254204.998477874,0.710200321825246,0.267176869742575,FALSE,0.48868859578391,14661381414.2453,,14661381414.2453,,14545376684.3307,
49,67,16,3.04612585363248,2.08066547025167,0.0485739000743228,0.483747842666794,27281.8513185129,30927.8947368421,23.4416666666667,102.03736215577,231,NGA,NGA,0,0,30927.8947368421,23.4416666666667,39298.0546875,92628.21875,443.631388912781,1139948.56348779,79.161337399667,90,20.6185964912281,25442098694.5997,0.00325420842901547,14850127613.4178,0.00137111164477677,0.245930778405596,0.421334918978003,20.6185964912281,Mixed Works: 60-80km/h,613672.310010925,0.0436211669766724,0.0107277875495335,FALSE,0.027174477263103,14661381414.2453,,14661381414.2453,,14659805881.6787,
49,68,25,13.4315124393199,9.42570372318012,0.224978478197954,1.12812491863058,289383.804027999,354762.631578947,404.233333333333,993.481906196438,1410,NGA,NGA,0,0,354762.631578947,404.233333333333,30612.66015625,642635.8125,267.344659671815,1191010.44824091,52.6571070208712,90,236.508421052632,25472985524.7845,0.124658640026487,14853759286.8076,0.0258269498609298,0.120930588282191,0.207181386347887,236.508421052632,Upgrade: <60km/h,1008388.8461773,0.0886533770930837,0.0107209050450695,FALSE,0.0496871410690766,14661381414.2453,,14661381414.2453,,14661086406.9126,
53,67,15,0.812032679394638,0.564568096680889,0.0125821731655352,-0.0904264926859447,134211.351680702,161385.263157895,144.116666666667,88.3963140947324,234,NGA,NGA,0,0,161385.263157895,144.116666666667,55943.1484375,230669.25,227.588145379405,992635.967908887,67.1894237733805,90,107.590175438596,25443147118.9695,0.00737516755389134,14850206367.1099,0.00190144225173938,0.150486201294636,0.257816820817329,107.590175438596,Mixed Works: 60-80km/h,534369.02939095,0.0217573269178554,0.0032741774781936,FALSE,0.0125157521980245,14661381414.2453,,14661381414.2453,,14660256539.18,
51,66,12,0.161147674694085,0.100907701715802,0.00207633271437322,-0.7927759568275,72520.3410143645,119941.052631579,132.416666666667,0,2,CMR,CMR,0,0,119941.052631579,132.416666666667,14404.2548828125,16371.1279296875,24.3300767387294,446413.019024122,54.3471100659137,90,79.960701754386,25485716973.1485,0.174701141726819,14863153256.5876,0.0890863293520949,0.297646481064054,0.509935587549851,79.960701754386,Upgrade: <60km/h,377963.022773756,0.980431766126036,0.29182206511083,FALSE,0.636126915618434,14661381414.2453,,14661381414.2453,,14628101439.3821,
52,64,43.3333333333333,34.822433372817,22.0763980012807,0.528687506096769,1.54185911610531,84906.169361234,138608.421052632,141.908333333333,0,2,COG,COG,0,0,138608.421052632,141.908333333333,52488.1484375,5398.39892578125,8.46333547072883,479490.451858034,58.6047701907891,90,92.4056140350877,25468227336.9434,0.105956005705554,14858493422.157,0.0577068123307489,0.317897371975063,0.544629933400028,92.4056140350877,Upgrade: <60km/h,405968.582573135,0.479051646041434,0.1522892593169,FALSE,0.315670452679167,14661381414.2453,,14661381414.2453,,14658582529.9833,
64,69,48.6,21.9115170458827,15.2004391979264,0.343310779035342,1.34067244701974,63179.3906792136,111353.684210526,107.141666666667,0.994018138066418,14,COG,COG,0,0,111353.684210526,107.141666666667,15426.9462890625,5325.875,10.725415539286,451701.216526014,62.3587560329618,90,74.2357894736842,25461936443.1654,0.0812288848326404,14867089434.4221,0.115592713043289,0.830625762239884,1.42304936576995,74.2357894736842,Mixed Works: 60-80km/h,243165.821563171,0.763206690142574,0.633939138746254,FALSE,0.698572914444414,14661381414.2453,,14661381414.2453,,14633336089.8485,
54,70,193,47.4275558157121,32.2924347122876,0.753178066418385,1.67603074381483,19534.8663207442,25437.8947368421,21.7083333333333,0,0,CMR,CMR,0,0,25437.8947368421,21.7083333333333,69205.90625,984.409851074219,6.39121055779916,541800.309878183,70.3081927467421,90,16.9585964912281,25448109539.374,0.0268805627322788,14855441109.8235,0.0371524153341296,0.806740997302057,1.38212937370973,16.9585964912281,Mixed Works: 60-80km/h,291669.166817755,0.921733707344445,0.74360037030998,FALSE,0.832667038827213,14661381414.2453,,14661381414.2453,,14493834519.7539,
67,71,3,2.60852811616961,1.79367001027978,0.0422665250494486,0.416395522151553,151464.769734084,207542.105263158,183.558333333333,156.705067395697,350,NGA,NGA,0,0,207542.105263158,183.558333333333,68927.703125,503048.84375,393.336628461424,1128364.41071885,67.8396131064029,90,138.361403508772,25456765984.1252,0.0609057685687198,14853611851.5802,0.0248341149659215,0.237999305700868,0.40774651645519,138.361403508772,Mixed Works: 60-80km/h,607436.174436979,0.122910888676443,0.02925270616807,FALSE,0.0760817974222563,14661381414.2453,,14661381414.2453,,14659168202.2605,
